V,I,P,Irr,T
153.04265,1.361662042,208.3923674,100,50
153.2706,1.361018405,208.6041075,100,50
153.49855,1.360359258,208.8131736,100,50
153.7265,1.359684209,209.0194945,100,50
153.95445,1.358992852,209.222997,100,50
154.1824,1.358284773,209.4236062,100,50
154.41035,1.357559547,209.6212449,100,50
154.6383,1.356816739,209.815834,100,50
154.86625,1.356055902,210.0072924,100,50
155.0942,1.355276579,210.1955367,100,50
155.32215,1.354478299,210.3804815,100,50
155.5501,1.353660582,210.5620388,100,50
155.77805,1.352822934,210.7401187,100,50
156.006,1.351964851,210.9146285,100,50
156.23395,1.351085814,211.0854735,100,50
156.4619,1.350185292,211.2525562,100,50
156.68985,1.349262741,211.4157765,100,50
156.9178,1.348317603,211.5750319,100,50
157.14575,1.347349305,211.730217,100,50
157.3737,1.346357262,211.8812239,100,50
157.60165,1.345340873,212.0279415,100,50
157.8296,1.344299523,212.170256,100,50
158.05755,1.343232579,212.3080506,100,50
158.2855,1.342139396,212.4412054,100,50
158.51345,1.341019311,212.5695975,100,50
158.7414,1.339871644,212.6931006,100,50
158.96935,1.338695699,212.8115851,100,50
159.1973,1.337490763,212.9249183,100,50
159.42525,1.336256105,213.0329636,100,50
159.6532,1.334990976,213.1355812,100,50
159.88115,1.333694607,213.2326276,100,50
160.1091,1.332366213,213.3239553,100,50
160.33705,1.331011951,213.4105297,100,50
160.565,1.329263429,213.4331824,100,50
160.79295,1.328180718,213.5620958,100,50
161.0209,1.326715961,213.6289981,100,50
161.24885,1.325214946,213.689386,100,50
161.4768,1.323676761,213.7430876,100,50
161.70475,1.322100477,213.7899271,100,50
161.9327,1.320485133,213.8297229,100,50
162.16065,1.318829756,213.8622904,100,50
162.3886,1.317133341,213.8874393,100,50
162.61655,1.315394863,213.9049744,100,50
162.8445,1.313613268,213.9146959,100,50
163.07245,1.31178748,213.9163983,100,50
163.3004,1.309916396,213.9098714,100,50
163.52835,1.307998884,213.8948993,100,50
163.7563,1.306033788,213.8712607,100,50
163.98425,1.304019921,213.8387287,100,50
164.2122,1.301956069,213.7970705,100,50
164.44015,1.29984099,213.7460474,100,50
164.6681,1.297673409,213.6854147,100,50
164.89605,1.295452023,213.6149215,100,50
165.124,1.293175496,213.5343106,100,50
165.35195,1.290842462,213.4433182,100,50
165.5799,1.28845152,213.3416739,100,50
165.80785,1.286001239,213.2291005,100,50
166.0358,1.283490149,213.1053136,100,50
166.26375,1.280916749,212.9700222,100,50
166.4917,1.27827951,212.8229287,100,50
166.71965,1.275576835,212.6637235,100,50
166.9476,1.272807135,212.4920965,100,50
167.17555,1.269968754,212.307725,100,50
167.4035,1.267060005,212.1102795,100,50
167.63145,1.264079159,211.8994223,100,50
167.8594,1.26102445,211.6748075,100,50
168.08735,1.257894068,211.4360804,100,50
168.3153,1.254686163,211.1828779,100,50
168.54325,1.251398841,210.9148278,100,50
168.7712,1.248030165,210.6315486,100,50
168.99915,1.244578153,210.3326499,100,50
169.2271,1.241040776,210.0177315,100,50
169.45505,1.237408916,209.6851897,100,50
169.683,1.233692911,209.3367143,100,50
169.91095,1.229881779,208.9703814,100,50
170.1389,1.225995422,208.5895124,100,50
170.36685,1.221999146,208.1881452,100,50
170.5948,1.21790433,207.7681457,100,50
170.82275,1.213708601,207.329041,100,50
171.0507,1.209409533,206.8703472,100,50
171.27865,1.205014727,206.3932956,100,50
171.5066,1.200491485,205.892213,100,50
171.73455,1.19587402,205.3728866,100,50
171.9625,1.191124716,204.828784,100,50
172.19045,1.186278063,204.2657535,100,50
172.4184,1.181305565,203.6788155,100,50
172.64635,1.176202529,203.0670734,100,50
172.8743,1.170987265,202.4336038,100,50
173.10225,1.165639685,201.7748522,100,50
173.3302,1.160161355,201.0909997,100,50
173.55815,1.154549196,200.3814225,100,50
173.7861,1.148800063,199.6454826,100,50
174.01405,1.142874219,198.8761716,100,50
174.242,1.136877967,198.0918908,100,50
174.46995,1.130698378,197.2728895,100,50
174.6979,1.124368561,196.4248264,100,50
174.92585,1.117885029,195.5469889,100,50
175.1538,1.111244224,194.6386485,100,50
175.38175,1.104442504,193.6990592,100,50
175.6097,1.097476172,192.7274613,100,50
175.83765,1.090335035,191.7219503,100,50
176.0656,1.083034457,190.6851115,100,50
176.29355,1.07555128,189.6127534,100,50
176.5215,1.067887899,188.5051737,100,50
176.74945,1.06004022,187.3615259,100,50
176.9774,1.052003794,186.1808962,100,50
177.20535,1.043775203,184.9625501,100,50
177.4333,1.035349274,183.7054384,100,50
177.66125,1.02672187,182.4086908,100,50
177.8892,1.017888486,181.0713685,100,50
178.11715,1.00884454,179.6925142,100,50
178.3451,0.999585356,178.2711503,100,50
178.57305,0.990106179,176.8062801,100,50
178.801,0.980402161,175.2968868,100,50
179.02895,0.970385555,173.727107,100,50
179.2569,0.960295811,172.1396501,100,50
179.48485,0.949896118,170.4919622,100,50
179.7128,0.939235112,168.7925719,100,50
179.94075,0.928326234,167.0437189,100,50
180.1687,0.917173972,165.2460422,100,50
180.39665,0.905752967,163.3948009,100,50
180.6246,0.89406515,161.4901601,100,50
180.85255,0.882104866,159.5309144,100,50
181.0805,0.869866366,157.5158364,100,50
181.30845,0.857343807,155.4436768,100,50
181.5364,0.844531259,153.3131644,100,50
181.76435,0.831422691,151.123005,100,50
181.9923,0.818013047,148.8720758,100,50
182.22025,0.804292922,146.5584574,100,50
182.4482,0.790259203,144.1813691,100,50
182.67615,0.775904426,141.7392332,100,50
182.9041,0.761222098,139.2306428,100,50
183.13205,0.746205637,136.6541679,100,50
183.36,0.730848194,134.0083248,100,50
183.58795,0.715143517,131.2917322,100,50
183.8159,0.699084233,128.5027975,100,50
184.04385,0.682663566,125.640031,100,50
184.2718,0.665874479,122.7018889,100,50
184.49975,0.648709846,119.6868045,100,50
184.7277,0.630437448,116.4592598,100,50
184.95565,0.613225004,113.4194293,100,50
185.1836,0.594890112,110.1638925,100,50
185.41155,0.576150308,106.8249217,100,50
185.6395,0.556992322,103.3997761,100,50
185.86745,0.537414596,99.88788054,100,50
186.0954,0.517422255,96.28990156,100,50
186.32335,0.496984423,92.59980261,100,50
186.5513,0.47610526,88.81805525,100,50
186.77925,0.454779993,84.9434661,100,50
187.0072,0.432990009,80.97224916,100,50
187.23515,0.410732552,76.90357094,100,50
187.4631,0.38799948,72.73558532,100,50
187.69105,0.364782587,68.46642676,100,50
187.919,0.341073605,64.0942107,100,50
188.14695,0.316864207,59.61703407,100,50
188.3749,0.292146012,55.03297577,100,50
188.60285,0.266910585,50.34009711,100,50
188.8308,0.241149444,45.53644249,100,50
189.05875,0.214855436,40.62030025,100,50
189.2867,0.188015856,35.58890101,100,50
189.51465,0.160626228,30.44102335,100,50
189.7426,0.132676526,25.17438904,100,50
189.97055,0.104158074,19.78696665,100,50
190.1985,0.075062168,14.27671168,100,50
190.42645,0.045386155,8.642724422,100,50
190.6544,0.015103055,2.879463942,100,50
