V,I,P,Irr,T
152.8147,2.347350745,358.7096998,100,40
153.04265,2.338923915,357.9551141,100,40
153.2706,2.330388875,357.1801012,100,40
153.49855,2.321745767,356.3846087,100,40
153.7265,2.312994754,355.568588,100,40
153.95445,2.304136018,354.7319934,100,40
154.1824,2.295169765,353.8747827,100,40
154.41035,2.286096201,352.9969145,100,40
154.6383,2.276915601,352.0983578,100,40
154.86625,2.267628185,351.1790733,100,40
155.0942,2.258234234,350.2390319,100,40
155.32215,2.248734033,349.2782049,100,40
155.5501,2.239127882,348.296566,100,40
155.77805,2.229416091,347.2940912,100,40
156.006,2.219598979,346.2707583,100,40
156.23395,2.209677016,345.2265685,100,40
156.4619,2.199823526,344.1885685,100,40
156.68985,2.189675117,343.0998656,100,40
156.9178,2.179368477,341.9817068,100,40
157.14575,2.16895062,340.8413719,100,40
157.3737,2.158502635,339.6915461,100,40
157.60165,2.147955649,338.5213544,100,40
157.8296,2.137312462,337.331171,100,40
158.05755,2.126563454,336.1194095,100,40
158.2855,2.115712783,334.8866558,100,40
158.51345,2.104760837,333.6329017,100,40
158.7414,2.093708004,332.3581397,100,40
158.96935,2.082554671,331.0623624,100,40
159.1973,2.071301226,329.7455626,100,40
159.42525,2.059948052,328.4077331,100,40
159.6532,2.048495531,327.0488667,100,40
159.88115,2.03694404,325.6689556,100,40
160.1091,2.025293953,324.267992,100,40
160.33705,2.013545636,322.8459674,100,40
160.565,2.001699458,321.4028735,100,40
160.79295,1.989755757,319.9386979,100,40
161.0209,1.977714894,318.4534322,100,40
161.24885,1.965577205,316.9470638,100,40
161.4768,1.953343017,315.4195797,100,40
161.70475,1.941012651,313.8709654,100,40
161.9327,1.928586415,312.3012053,100,40
162.16065,1.916064607,310.7102821,100,40
162.3886,1.903447514,309.098177,100,40
162.61655,1.890735408,307.464869,100,40
162.8445,1.87792855,305.8103357,100,40
163.07245,1.865027185,304.1345523,100,40
163.3004,1.852031544,302.437492,100,40
163.52835,1.838941846,300.7191258,100,40
163.7563,1.825758289,298.9794221,100,40
163.98425,1.812481058,297.2183469,100,40
164.2122,1.79911032,295.4358637,100,40
164.44015,1.785646225,293.631933,100,40
164.6681,1.772087893,291.8063463,100,40
164.89605,1.758432937,289.9586455,100,40
165.124,1.744694301,288.0909018,100,40
165.35195,1.730861112,286.20126,100,40
165.5799,1.716935939,284.2900811,100,40
165.80785,1.702910476,282.3559247,100,40
166.0358,1.6887811,280.398121,100,40
166.26375,1.674576114,278.4213043,100,40
166.4917,1.66028344,276.4234125,100,40
166.71965,1.645889685,274.4021522,100,40
166.9476,1.631402883,272.358796,100,40
167.17555,1.616822927,270.293262,100,40
167.4035,1.602149683,268.2054644,100,40
167.63145,1.587382992,266.0953126,100,40
167.8594,1.572522669,263.9627118,100,40
168.08735,1.557568503,261.8075621,100,40
168.3153,1.542520253,259.6297592,100,40
168.54325,1.52737766,257.4291948,100,40
168.7712,1.512137445,255.2052511,100,40
168.99915,1.496795393,252.9571491,100,40
169.2271,1.481365486,250.6871853,100,40
169.45505,1.46584558,248.3949361,100,40
169.683,1.45024022,246.0811113,100,40
169.91095,1.434524077,243.7413487,100,40
170.1389,1.418708929,241.3775765,100,40
170.36685,1.402798305,238.9903284,100,40
170.5948,1.386789555,236.5790868,100,40
170.82275,1.370682098,234.1436853,100,40
171.0507,1.354475315,231.6839508,100,40
171.27865,1.338100707,229.1880826,100,40
171.5066,1.3217515,226.6891058,100,40
171.73455,1.305253013,224.1570388,100,40
171.9625,1.294704077,222.6405498,100,40
172.19045,1.292526882,222.5607854,100,40
172.4184,1.2902961,222.4707891,100,40
172.64635,1.288008153,222.3699063,100,40
172.8743,1.285661576,222.257845,100,40
173.10225,1.283253962,222.1341481,100,40
173.3302,1.280786502,221.9989805,100,40
173.55815,1.278254895,221.8515548,100,40
173.7861,1.275658439,221.691705,100,40
174.01405,1.272995481,221.5190993,100,40
174.242,1.270264331,221.3333976,100,40
174.46995,1.267463256,221.1342509,100,40
174.6979,1.26459048,220.9213012,100,40
174.92585,1.261644186,220.6941816,100,40
175.1538,1.258622512,220.4525157,100,40
175.38175,1.255523552,220.1959176,100,40
175.6097,1.252343842,219.9237264,100,40
175.83765,1.249085401,219.6362416,100,40
176.0656,1.245743219,219.3325273,100,40
176.29355,1.24231509,219.0121374,100,40
176.5215,1.23879946,218.6747389,100,40
176.74945,1.235194109,218.3198793,100,40
176.9774,1.231496786,217.9470993,100,40
177.20535,1.227705191,217.5559282,100,40
177.4333,1.223816443,217.14579,100,40
177.66125,1.219829718,216.7164724,100,40
177.8892,1.215740613,216.2671251,100,40
178.11715,1.211548159,215.7975052,100,40
178.3451,1.20724876,215.3069008,100,40
178.57305,1.20284011,214.794827,100,40
178.801,1.198319506,214.260726,100,40
179.02895,1.193684185,213.7040263,100,40
179.2569,1.188931323,213.1241433,100,40
179.48485,1.184058019,212.5204759,100,40
179.7128,1.179061326,211.8924123,100,40
179.94075,1.173938218,211.2393233,100,40
180.1687,1.168685603,210.5605659,100,40
180.39665,1.163302208,209.8558213,100,40
180.6246,1.157779149,209.1233956,100,40
180.85255,1.152118778,208.3636189,100,40
181.0805,1.146315838,207.575445,100,40
181.30845,1.140366881,206.7581516,100,40
181.5364,1.134268385,205.9109993,100,40
181.76435,1.128016754,205.033232,100,40
181.9923,1.12160831,204.1240761,100,40
182.22025,1.115039301,203.1827402,100,40
182.4482,1.108305893,202.2084153,100,40
182.67615,1.101404172,201.2002737,100,40
182.9041,1.094326838,200.1568654,100,40
183.13205,1.087079722,199.0791379,100,40
183.36,1.079648749,197.9643947,100,40
183.58795,1.072032975,196.8123362,100,40
183.8159,1.064228063,195.6220392,100,40
184.04385,1.056229589,194.3925601,100,40
184.2718,1.048033042,193.1229351,100,40
184.49975,1.039633819,191.8121798,100,40
184.7277,1.031027228,190.4592884,100,40
184.95565,1.022208483,189.0632344,100,40
185.1836,1.013172707,187.6229692,100,40
185.41155,1.003899592,186.1345793,100,40
185.6395,0.994430077,184.6055024,100,40
185.86745,0.98471302,183.0260979,100,40
186.0954,0.974758433,181.3980606,100,40
186.32335,0.964561021,179.7202407,100,40
186.5513,0.954115311,177.9914516,100,40
186.77925,0.943415751,176.2104864,100,40
187.0072,0.932456689,174.3761146,100,40
187.23515,0.921232374,172.4870818,100,40
187.4631,0.909736955,170.5421098,100,40
187.69105,0.897964479,168.539896,100,40
187.919,0.885908892,166.479113,100,40
188.14695,0.873564037,164.3584093,100,40
188.3749,0.860923652,162.1764069,100,40
188.60285,0.847981395,159.9317078,100,40
188.8308,0.834730785,157.622882,100,40
189.05875,0.821165265,155.2484785,100,40
189.2867,0.807278167,152.8070202,100,40
189.51465,0.793062723,150.2970043,100,40
189.7426,0.778512062,147.7169028,100,40
189.97055,0.763619213,145.0651619,100,40
190.1985,0.748377102,142.3402022,100,40
190.42645,0.732778556,139.540419,100,40
190.6544,0.7168163,136.6641816,100,40
190.88235,0.700482962,133.709834,100,40
191.1103,0.683771071,130.6756946,100,40
191.33825,0.666673059,127.5600565,100,40
191.5662,0.64918126,124.3611871,100,40
191.79415,0.631287915,121.077329,100,40
192.0221,0.61298517,117.7066996,100,40
192.25005,0.594265079,114.2474911,100,40
192.478,0.575119609,110.6978721,100,40
192.70595,0.555540632,107.0559853,100,40
192.9339,0.535519937,103.31995,100,40
193.16185,0.515049227,99.48786162,100,40
193.3898,0.494120124,95.55779199,100,40
193.61775,0.472717529,91.52650443,100,40
193.8457,0.450852922,87.39590023,100,40
194.07365,0.428497468,83.16006762,100,40
194.3016,0.405649427,78.81833275,100,40
194.52955,0.382299942,74.36863575,100,40
194.7575,0.358440192,69.80891561,100,40
194.98545,0.334061291,65.13709118,100,40
195.2134,0.30915434,60.35106981,100,40
195.44135,0.283710203,55.44870511,100,40
195.6693,0.257719961,50.42788442,100,40
195.89725,0.231174467,45.28644229,100,40
196.1252,0.204064572,40.02220492,100,40
196.35315,0.176381088,34.63298215,100,40
196.5811,0.148114789,29.11656807,100,40
196.80905,0.11925642,23.47074277,100,40
197.037,0.089796695,17.69327132,100,40
197.26495,0.059726305,11.78190659,100,40
197.4929,0.029035926,5.734389154,100,40
